index,pid,Minutes,Goals,Assists,Attempt on Goal,Key Pass,Accurate Key Passes,On Target,Attempts inside the Box,Attempts outside the Box,Attempts Off Target,Cross,Passes,Accurate Passes,Air Challange,Won Air Challange,Ground Challenges,Won Ground Challenges,Dribbles,Successful Dribbles,Tackles,Successful Tackles,Ball Recoveries,Ball Recoveries in Opponents Half,Ball Recoveries in Own Half,Blocked Attempts on Goal,Lost Ball,Lost Ball own half,Own Goal,Penalty Miss,Yellow Card,Red Card,Fouls,Opponent Fouls,Offside,Appearances,Sub Out,Sub In,Coped Goals,Stops,Clean Net,Threat Denied by Goalkeeper,Goalie Mistake,Penalty Goals,Penalties Coped,Season,Gameweek
552,438096,36,0,0,0,0,0,0,0,0,0,1,13,12,1,0,6,2,0,0,4,1,5,2,3,0,2,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,19/20,3
553,331275,35,0,0,0,0,0,0,0,0,0,0,25,25,1,0,2,2,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,19/20,3
554,177432,34,0,0,2,0,0,2,2,0,0,0,2,1,2,0,4,0,0,0,1,0,1,0,1,0,1,0,0,0,1,0,3,0,0,1,0,1,0,0,0,0,0,0,0,19/20,3
555,340185,33,0,0,0,0,0,0,0,0,0,1,8,5,2,0,4,2,1,1,2,1,1,1,0,0,3,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,19/20,3
556,334752,33,0,0,0,0,0,0,0,0,0,1,18,12,4,2,3,2,1,1,2,1,0,0,0,0,3,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,19/20,3
557,186345,33,0,0,0,0,0,0,0,0,0,0,5,3,0,0,4,3,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,2,0,1,0,1,0,0,0,0,0,0,0,19/20,3
558,45855,33,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,2,1,0,1,0,0,0,0,0,0,0,19/20,3
559,341619,32,0,0,1,0,0,1,0,0,0,0,8,8,1,0,1,1,0,0,1,1,0,0,0,0,1,0,0,0,0,0,2,1,0,1,0,1,0,0,0,0,0,0,0,19/20,3
560,182535,32,1,0,1,0,0,1,1,0,0,1,7,3,1,0,5,2,2,0,0,0,0,0,0,0,6,0,0,0,0,0,1,4,1,1,0,1,0,0,0,0,0,0,0,19/20,3
561,336147,30,0,0,0,3,0,0,0,0,0,3,16,9,0,0,3,2,1,1,0,0,1,0,1,0,4,1,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,19/20,3
562,256953,30,0,0,0,0,0,0,0,0,0,0,3,2,1,1,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,19/20,3
563,45894,30,0,0,0,0,0,0,0,0,0,0,17,16,0,0,3,3,2,2,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,19/20,3
564,421755,28,0,0,0,0,0,0,0,0,0,0,11,6,2,1,0,0,0,0,0,0,0,0,0,0,4,1,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,19/20,3
565,331182,28,0,0,0,0,0,0,0,0,0,1,25,23,0,0,3,2,1,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,19/20,3
566,45906,28,0,0,0,0,0,0,0,0,0,0,7,7,4,1,3,0,2,0,0,0,0,0,0,0,5,0,0,0,0,0,2,0,0,1,0,1,0,0,0,0,0,0,0,19/20,3
567,331398,27,0,0,0,0,0,0,0,0,0,0,1,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,19/20,3
568,46071,27,0,0,1,0,0,0,0,0,0,1,20,17,1,0,2,1,0,0,2,1,0,0,0,0,2,0,0,0,0,0,2,1,0,1,0,1,0,0,0,0,0,0,0,19/20,3
569,338289,26,0,0,1,0,0,1,0,0,0,0,12,11,1,0,4,1,0,0,2,1,2,0,2,0,2,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,19/20,3
570,451167,25,0,0,0,0,0,0,0,0,0,0,6,6,0,0,4,1,1,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,19/20,3
571,195117,25,0,0,0,0,0,0,0,0,0,0,24,17,1,1,3,1,0,0,2,1,1,0,1,0,5,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,19/20,3
572,46413,25,0,0,0,0,0,0,0,0,0,2,12,12,1,1,4,1,1,0,2,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,19/20,3
573,443964,23,0,0,1,0,0,0,1,0,1,0,4,1,3,0,4,3,1,1,0,0,0,0,0,0,2,1,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,19/20,3
574,331416,22,0,0,0,0,0,0,0,0,0,0,12,9,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,19/20,3
575,340806,18,0,0,2,2,1,1,0,0,1,0,8,5,1,0,2,2,2,2,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,19/20,3
576,427824,17,0,0,2,0,0,0,0,0,1,0,5,5,1,0,2,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,19/20,3
577,425925,17,0,0,1,1,1,0,1,0,0,0,10,4,6,3,3,1,0,0,1,0,0,0,0,0,5,0,0,0,0,0,2,0,0,1,0,1,0,0,0,0,0,0,0,19/20,3
578,46035,17,0,0,0,1,0,0,0,0,0,0,4,2,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,19/20,3
579,25392,17,0,0,0,0,0,0,0,0,0,0,8,8,1,0,2,0,1,0,1,0,1,1,0,0,2,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,19/20,3
580,327771,16,0,0,1,0,0,0,1,0,1,0,3,1,1,1,2,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,19/20,3
581,269751,16,0,0,0,0,0,0,0,0,0,2,7,4,0,0,4,2,2,1,0,0,0,0,0,0,3,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,19/20,3
582,341556,15,0,0,0,0,0,0,0,0,0,2,9,5,0,0,2,0,1,0,0,0,0,0,0,0,4,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,19/20,3
583,242211,10,0,0,0,0,0,0,0,0,0,0,2,2,0,0,1,1,0,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,19/20,3
584,393441,8,0,0,0,0,0,0,0,0,0,0,1,1,0,0,2,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,19/20,3
585,46410,5,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,19/20,3
586,67380,4,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,19/20,3
587,411501,109,0,0,1,3,1,0,1,0,1,5,36,25,4,1,17,5,8,2,5,2,3,1,2,0,14,2,0,0,1,0,1,5,0,1,0,0,0,0,0,0,0,0,0,19/20,4
588,394101,109,0,0,2,1,0,0,1,1,1,1,42,27,12,6,13,5,1,1,0,0,1,0,1,0,15,3,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,19/20,4
589,385071,109,0,0,0,1,1,0,0,0,0,0,43,33,8,7,18,11,3,2,8,5,12,3,9,1,8,3,0,0,0,0,2,2,0,1,0,0,0,0,0,0,0,0,0,19/20,4
590,351624,109,0,0,1,0,0,0,0,0,1,1,41,34,2,1,15,9,1,1,8,5,7,1,6,1,3,2,0,0,0,0,2,3,0,1,0,0,0,0,0,0,0,0,0,19/20,4
591,338208,109,0,0,0,0,0,0,0,0,0,0,37,31,0,0,2,1,0,0,1,0,8,0,8,0,3,1,0,0,0,0,0,0,0,1,0,0,2,1,0,0,0,0,0,19/20,4
592,331500,109,0,0,1,0,0,1,1,0,0,0,47,36,7,4,6,6,1,1,0,0,9,0,9,1,7,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,19/20,4
593,327810,109,0,0,0,1,0,0,0,0,0,2,38,32,4,1,13,7,2,2,6,4,2,0,2,0,6,0,0,0,1,0,4,1,0,1,0,0,0,0,0,0,0,0,0,19/20,4
594,229368,109,0,0,1,0,0,1,0,0,0,3,38,31,6,2,13,7,3,2,2,2,6,1,5,0,7,3,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,19/20,4
595,88278,109,0,0,0,0,0,0,0,0,0,0,49,43,2,2,18,9,7,4,4,3,3,2,1,0,6,3,0,0,0,0,1,4,0,1,0,0,0,0,0,0,0,0,0,19/20,4
596,46980,109,0,0,0,0,0,0,0,0,0,0,28,24,5,2,7,4,0,0,4,2,7,0,7,2,3,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,19/20,4
597,46458,109,0,1,0,4,1,0,0,0,0,2,43,33,5,3,12,6,1,1,5,4,4,1,3,0,10,2,0,0,0,0,2,1,0,1,0,0,0,0,0,0,0,0,0,19/20,4
598,46443,109,0,0,0,0,0,0,0,0,0,0,28,22,1,1,0,0,0,0,0,0,10,0,10,0,5,3,0,0,0,0,0,1,0,1,0,0,2,1,0,0,1,1,1,19/20,4
599,46305,109,1,0,5,1,1,1,2,3,2,0,41,32,2,1,12,8,5,4,4,3,4,1,3,0,8,1,0,0,0,0,0,5,0,1,0,0,0,0,0,0,0,0,0,19/20,4
600,40005,109,0,0,2,0,0,1,1,1,0,1,39,30,7,5,11,7,2,1,8,6,5,1,4,0,3,0,0,0,1,0,5,0,0,1,0,0,0,0,0,0,0,0,0,19/20,4
601,28506,109,1,0,2,0,0,1,1,1,1,0,24,23,6,4,9,4,1,0,1,0,10,1,9,3,1,1,0,0,1,0,2,0,0,1,0,0,0,0,0,0,0,0,0,19/20,4
602,22542,109,0,0,3,0,0,2,3,0,1,1,17,12,14,3,20,8,5,2,6,2,2,2,0,0,15,2,0,0,0,0,3,3,2,1,0,0,0,0,0,0,0,0,0,19/20,4
603,403068,103,0,0,1,0,0,0,0,0,1,0,57,39,10,4,10,7,1,1,5,5,12,3,9,0,9,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,19/20,4
604,341559,103,0,0,0,1,0,0,0,0,0,3,63,52,2,2,11,7,4,3,0,0,7,2,5,0,7,2,0,0,1,0,1,3,0,1,0,0,0,0,0,0,0,0,0,19/20,4
605,340839,103,0,0,0,0,0,0,0,0,0,0,30,26,1,0,11,7,2,1,7,4,9,4,5,2,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,19/20,4
606,340791,103,0,0,1,0,0,0,0,0,0,0,46,38,1,1,14,9,6,5,4,2,2,1,1,0,8,2,0,0,0,0,2,1,0,1,0,0,0,0,0,0,0,0,0,19/20,4
607,336147,103,0,0,1,1,1,1,0,0,0,3,46,37,3,2,12,4,7,3,1,0,0,0,0,0,10,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,19/20,4
608,331185,103,0,0,0,1,1,0,0,0,0,1,45,32,2,2,10,7,1,1,5,3,9,0,9,1,8,2,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,19/20,4
609,327768,103,0,0,0,1,0,0,0,0,0,6,58,48,1,1,9,5,1,0,4,4,4,1,3,0,5,0,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,19/20,4
610,296664,103,0,0,4,0,0,1,2,2,1,3,34,25,3,0,6,3,2,2,2,1,3,1,2,0,9,2,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,19/20,4
611,247035,103,0,0,0,0,0,0,0,0,0,0,37,33,0,0,0,0,0,0,0,0,6,0,6,0,4,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,19/20,4
612,243000,103,0,0,0,0,0,0,0,0,0,0,33,26,3,2,7,6,1,1,3,3,8,0,8,1,4,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,19/20,4
613,168966,103,0,0,1,0,0,0,0,0,1,0,28,19,4,3,9,2,1,0,5,1,3,0,3,0,6,1,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,19/20,4
614,163104,103,0,0,0,0,0,0,0,0,0,1,35,26,2,1,7,4,0,0,4,2,3,0,3,0,10,1,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,19/20,4
615,94920,103,0,0,0,0,0,0,0,0,0,0,63,57,8,5,10,6,0,0,5,3,14,2,12,0,0,0,1,0,0,0,4,2,0,1,0,0,0,0,0,0,0,0,0,19/20,4
616,72465,103,0,0,3,2,1,2,2,1,1,3,37,26,3,1,8,4,4,1,1,1,1,0,1,0,11,2,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,19/20,4
617,13251,103,0,0,0,0,0,0,0,0,0,0,45,41,3,3,4,4,0,0,3,3,11,2,9,0,2,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,19/20,4
618,11253,103,0,0,0,0,0,0,0,0,0,0,11,8,3,0,10,2,2,0,1,1,1,0,1,0,6,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,19/20,4
619,493191,99,0,0,0,0,0,0,0,0,0,0,44,35,5,3,11,4,1,1,7,2,5,0,5,0,5,2,0,0,0,0,3,0,0,1,0,0,0,0,0,0,0,0,0,19/20,4
620,438096,99,0,0,1,0,0,0,1,0,0,0,33,27,3,2,14,7,2,1,6,3,5,1,4,0,8,4,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,19/20,4
621,402873,99,0,0,0,0,0,0,0,0,0,0,18,12,0,0,0,0,0,0,0,0,6,0,6,0,3,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,19/20,4
622,340803,99,0,0,0,1,0,0,0,0,0,2,52,47,0,0,9,5,1,0,5,3,4,0,4,2,3,1,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,19/20,4
623,337650,99,0,0,0,1,1,0,0,0,0,1,62,56,1,0,18,10,8,6,2,0,2,1,1,0,6,2,0,0,1,0,0,3,0,1,0,0,0,0,0,0,0,0,0,19/20,4
624,334794,99,0,0,0,0,0,0,0,0,0,0,54,49,2,2,9,7,0,0,5,4,9,0,9,5,4,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,19/20,4
625,331176,99,0,0,0,0,0,0,0,0,0,2,47,41,7,4,10,5,4,3,3,1,4,1,3,0,5,1,0,0,1,0,3,1,0,1,1,0,0,0,0,0,0,0,0,19/20,4
626,327621,99,1,0,2,0,0,1,1,1,1,0,31,26,2,0,10,6,1,1,2,1,6,1,5,0,4,2,0,0,1,0,4,0,0,1,0,0,0,0,0,0,0,0,0,19/20,4
627,257397,99,0,0,1,0,0,0,1,0,1,0,46,42,3,1,6,5,1,0,2,2,4,2,2,1,3,1,0,0,0,0,2,2,0,1,0,0,0,0,0,0,0,0,0,19/20,4
628,179745,99,0,0,0,1,0,0,0,0,0,1,35,28,1,0,12,6,1,1,8,4,3,1,2,0,5,2,0,0,0,0,3,2,0,1,0,0,0,0,0,0,0,0,0,19/20,4
629,152196,99,0,1,4,1,1,3,0,0,0,4,81,66,4,3,10,5,3,2,2,2,11,3,8,0,9,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,19/20,4
630,134076,99,0,0,3,0,0,0,2,1,1,3,32,23,2,0,15,8,6,4,2,1,3,1,2,0,11,0,0,0,0,0,2,4,0,1,0,0,0,0,0,0,0,0,0,19/20,4
631,46071,99,0,0,2,1,0,0,1,1,1,1,63,55,3,2,11,6,0,0,7,3,10,3,7,0,5,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,19/20,4
632,28323,99,0,0,0,0,0,0,0,0,0,0,52,43,8,5,5,4,0,0,2,1,11,0,11,0,4,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,19/20,4
633,18846,99,0,0,0,0,0,0,0,0,0,0,20,15,13,7,10,2,2,1,0,0,1,1,0,0,10,3,0,0,0,0,2,2,0,1,0,0,0,0,0,0,0,0,0,19/20,4
634,14433,99,0,0,0,0,0,0,0,0,0,1,68,57,3,1,9,6,0,0,4,2,8,0,8,0,7,1,0,0,0,0,0,3,0,1,0,0,0,0,0,0,0,0,0,19/20,4
635,12912,99,0,0,0,0,0,0,0,0,0,0,28,24,0,0,0,0,0,0,0,0,4,0,4,0,1,0,0,0,0,0,0,0,0,1,0,0,2,2,0,0,1,0,0,19/20,4
636,493869,98,0,0,0,0,0,0,0,0,0,7,66,55,3,3,11,6,2,1,4,2,5,4,1,0,5,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,19/20,4
637,475149,98,0,0,0,0,0,0,0,0,0,0,73,66,8,7,12,6,1,0,3,0,12,4,8,0,2,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,19/20,4
638,470916,98,0,0,2,0,0,0,0,0,0,0,100,96,2,2,10,8,3,3,2,1,2,1,1,0,2,1,0,0,0,0,0,3,0,1,0,0,0,0,0,0,0,0,0,19/20,4
639,465201,98,0,0,0,0,0,0,0,0,0,5,69,58,2,0,10,8,3,3,5,4,11,5,6,0,4,1,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,19/20,4
640,444615,98,1,0,1,1,1,1,1,0,0,1,31,27,3,1,9,6,1,1,6,3,2,0,2,0,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,19/20,4
641,402798,98,0,0,0,0,0,0,0,0,0,1,42,37,1,1,9,5,1,0,3,2,5,0,5,1,3,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,19/20,4
642,378384,98,0,0,0,0,0,0,0,0,0,0,34,29,1,1,0,0,0,0,0,0,7,0,7,0,2,1,0,0,1,0,0,1,0,1,0,0,1,1,0,0,1,0,0,19/20,4
643,331365,98,0,0,2,1,0,1,2,0,0,1,14,11,1,0,7,4,1,0,3,3,2,1,1,0,4,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,19/20,4
644,327390,98,0,0,0,0,0,0,0,0,0,0,71,63,0,0,5,3,0,0,2,2,9,0,9,3,7,4,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,19/20,4
645,286044,98,0,0,1,1,0,1,0,0,0,7,29,18,1,1,8,4,4,2,0,0,0,0,0,0,11,1,0,0,0,0,1,3,0,1,0,0,0,0,0,0,0,0,0,19/20,4
646,246468,98,0,0,1,0,0,0,0,0,1,0,49,47,1,0,9,5,1,0,5,2,5,1,4,2,4,1,0,0,0,0,0,3,0,1,0,0,0,0,0,0,0,0,0,19/20,4
647,217587,98,0,0,4,0,0,2,3,1,0,1,35,28,2,1,15,8,10,6,2,1,0,0,0,0,9,1,0,0,0,0,1,1,2,1,1,0,0,0,0,0,0,0,0,19/20,4
648,127644,98,0,0,0,0,0,0,0,0,0,0,26,24,0,0,1,1,0,0,0,0,6,0,6,0,1,1,0,0,0,0,0,1,0,1,0,0,1,1,0,0,0,0,0,19/20,4
649,69885,98,0,0,0,0,0,0,0,0,0,0,53,38,1,1,6,3,0,0,4,1,6,1,5,2,11,5,0,0,0,0,2,2,0,1,0,0,0,0,0,0,0,0,0,19/20,4
650,46218,98,0,1,1,2,2,0,1,0,1,3,42,37,0,0,7,2,1,0,1,1,5,0,5,0,5,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,19/20,4
651,45894,98,0,0,0,0,0,0,0,0,0,0,54,54,0,0,3,1,0,0,1,0,4,0,4,0,2,2,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,19/20,4
652,45882,98,1,0,8,0,0,4,1,7,1,0,80,68,0,0,16,9,7,4,3,3,1,0,1,0,16,0,0,0,1,0,1,2,0,1,0,0,0,0,0,0,0,0,0,19/20,4
653,493236,97,0,0,0,0,0,0,0,0,0,0,35,28,2,2,3,1,1,1,0,0,8,0,8,3,3,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,19/20,4
654,421752,97,0,0,0,1,1,0,0,0,0,1,49,44,1,1,14,7,2,2,4,3,2,0,2,1,2,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,19/20,4
655,416415,97,0,0,0,0,0,0,0,0,0,0,49,45,2,0,5,1,0,0,1,0,3,0,3,1,2,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,19/20,4
656,387378,97,1,0,2,1,0,1,1,1,1,2,37,31,7,1,17,8,7,5,2,1,3,0,3,1,8,2,0,0,1,0,2,3,0,1,0,0,0,0,0,0,0,0,0,19/20,4
657,331248,97,0,0,0,0,0,0,0,0,0,0,41,38,1,1,8,3,0,0,4,3,7,0,7,1,2,2,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,19/20,4
658,331158,97,0,0,0,1,1,0,0,0,0,3,55,44,0,0,8,4,0,0,5,2,6,3,3,0,6,1,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,19/20,4
659,286641,97,0,0,1,0,0,0,1,0,0,1,66,58,3,2,12,8,0,0,6,3,3,0,3,1,6,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,19/20,4
660,235545,97,0,0,0,0,0,0,0,0,0,0,31,27,0,0,10,8,1,1,4,4,5,0,5,0,3,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,19/20,4
661,206061,97,0,0,1,0,0,1,1,0,0,0,24,18,2,0,14,8,1,1,6,3,5,3,2,1,5,2,0,0,0,0,3,2,0,1,0,0,0,0,0,0,0,0,0,19/20,4
662,197109,97,0,0,3,0,0,2,2,1,0,2,87,81,1,0,16,6,5,2,3,2,4,2,2,0,5,1,0,0,1,0,3,2,0,1,0,0,0,0,0,0,0,0,0,19/20,4
663,182535,97,1,0,4,2,1,1,1,3,2,4,51,43,2,1,14,6,0,0,6,2,1,1,0,0,6,0,0,0,1,0,2,5,0,1,0,0,0,0,0,0,0,0,0,19/20,4
664,182136,97,0,0,0,0,0,0,0,0,0,0,25,21,3,0,10,5,1,0,3,3,0,0,0,0,5,3,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,19/20,4
665,178602,97,0,0,0,0,0,0,0,0,0,1,66,59,10,9,7,6,0,0,6,5,10,1,9,1,3,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,19/20,4
666,168969,97,0,0,0,0,0,0,0,0,0,0,50,38,5,4,4,1,0,0,3,1,4,0,4,1,6,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,19/20,4
667,131676,97,0,0,2,1,1,1,1,1,1,1,30,21,9,2,6,2,4,1,0,0,0,0,0,0,11,2,0,0,1,0,2,0,0,1,0,0,0,0,0,0,0,0,0,19/20,4
668,129438,97,0,0,0,0,0,0,0,0,0,0,19,12,5,2,18,7,4,2,0,0,1,0,1,0,14,1,0,0,1,0,5,2,1,1,0,0,0,0,0,0,0,0,0,19/20,4
669,127662,97,0,0,0,0,0,0,0,0,0,2,63,55,1,1,9,5,3,2,0,0,6,0,6,0,4,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,19/20,4
670,68343,97,0,0,1,0,0,1,1,0,0,0,36,31,1,1,3,1,1,0,0,0,2,1,1,0,3,1,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,19/20,4
671,67815,97,1,1,5,4,3,3,5,0,1,3,21,16,1,0,19,9,6,1,2,2,1,0,1,0,6,0,0,0,1,0,1,2,0,1,0,0,0,0,0,0,0,0,0,19/20,4
672,62283,97,0,0,0,0,0,0,0,0,0,0,13,13,0,0,1,1,0,0,0,0,3,0,3,0,0,0,0,0,1,0,0,0,0,1,0,0,2,2,0,0,0,0,0,19/20,4
673,48444,97,0,0,1,0,0,0,0,0,1,6,51,44,1,0,7,1,0,0,3,1,4,0,4,0,5,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,19/20,4
674,47037,97,0,0,0,0,0,0,0,0,0,0,24,22,0,0,1,1,0,0,0,0,5,0,5,0,2,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,19/20,4
675,46197,97,0,0,2,0,0,1,0,0,0,0,45,42,3,3,12,11,4,4,2,2,11,3,8,0,3,3,0,0,0,0,0,4,0,1,0,0,0,0,0,0,0,0,0,19/20,4
676,46116,97,0,0,0,0,0,0,0,0,0,0,47,42,3,2,15,11,4,4,6,5,8,2,6,1,3,1,0,0,0,0,3,3,0,1,0,0,0,0,0,0,0,0,0,19/20,4
677,45969,97,0,0,0,0,0,0,0,0,0,0,22,16,0,0,0,0,0,0,0,0,5,0,5,0,4,1,0,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0,0,19/20,4
678,45870,97,0,0,0,0,0,0,0,0,0,0,33,28,0,0,0,0,0,0,0,0,7,0,7,0,3,1,0,0,0,0,0,0,0,1,0,0,3,2,0,0,1,1,1,19/20,4
679,45831,97,0,0,0,0,0,0,0,0,0,2,35,27,0,0,9,8,2,2,5,4,8,1,7,0,3,0,0,0,0,0,2,3,0,1,0,0,0,0,0,0,0,0,0,19/20,4
680,45759,97,0,0,3,1,1,1,0,0,1,1,17,14,1,0,5,2,2,1,1,1,1,1,0,0,5,1,0,0,0,0,0,4,0,1,0,0,0,0,0,0,0,0,0,19/20,4
681,45720,97,0,0,0,0,0,0,0,0,0,6,80,63,1,1,16,8,3,1,6,3,3,1,2,0,11,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,19/20,4
682,45717,97,0,0,0,0,0,0,0,0,0,0,59,51,3,3,6,4,0,0,4,3,4,1,3,0,1,0,0,0,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,19/20,4
683,28185,97,0,0,0,0,0,0,0,0,0,0,45,40,2,1,10,7,0,0,2,1,7,1,6,0,2,0,0,0,1,0,2,3,0,1,0,0,0,0,0,0,0,0,0,19/20,4
684,13953,97,0,0,0,0,0,0,0,0,0,2,49,38,2,2,18,14,4,4,7,6,10,3,7,0,6,1,0,0,0,0,2,3,0,1,0,0,0,0,0,0,0,0,0,19/20,4
685,451035,96,0,0,0,0,0,0,0,0,0,0,62,56,2,2,8,4,1,0,3,2,3,1,2,0,3,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,19/20,4
686,438387,96,0,0,2,0,0,1,0,0,0,1,33,26,3,1,7,4,3,2,3,1,1,0,1,0,7,0,0,0,0,0,2,1,0,1,0,0,0,0,0,0,0,0,0,19/20,4
687,402876,96,0,0,0,0,0,0,0,0,0,0,60,55,1,0,17,14,3,3,6,5,9,1,8,0,3,2,0,0,0,0,1,3,0,1,0,0,0,0,0,0,0,0,0,19/20,4
688,373680,96,1,0,1,0,0,1,1,0,0,0,30,25,4,4,8,3,1,0,4,2,1,0,1,0,1,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,19/20,4
